booking_id,customer_id,booking_ts,booking_status,vehicle_type,pickup_location,drop_location,avg_vtat_min,avg_ctat_min,cancelled_by_customer_flag,customer_cancel_reason,cancelled_by_driver_flag,driver_cancel_reason,incomplete_flag,incomplete_reason,booking_value,ride_distance_km,driver_rating,customer_rating,payment_method,is_suspect_completed
CNR9602594,CID1504881,2024-02-06 16:00:12,Completed,Auto,Panipat,Chirag Delhi,6.1,18.4,,,,,,,261.0,35.38,4.1,4.5,Uber Wallet,0
CNR8409292,CID7530919,2024-04-05 10:29:41,Completed,Premier Sedan,Kashmere Gate,MG Road,14.8,44.4,,,,,,,77.0,28.54,3.9,4.7,Debit Card,0
CNR8468066,CID6920692,2024-12-08 21:42:00,Completed,eBike,Shahdara,Old Gurgaon,4.0,16.0,,,,,,,378.0,48.0,3.4,4.5,UPI,0
CNR2703025,CID4634253,2024-06-13 07:33:52,Cancelled by Driver,Bike,Karol Bagh,Kalkaji,6.2,,,,1,The customer was coughing/sick,,,,,,,,0
CNR3238030,CID1326340,2024-07-30 16:44:27,Completed,Auto,Preet Vihar,Pitampura,10.9,36.3,,,,,,,183.0,44.31,4.4,4.6,UPI,0
CNR9941161,CID5842295,2024-02-24 10:17:34,Completed,Auto,Rithala,Saket A Block,5.9,44.4,,,,,,,2602.0,9.41,4.3,4.8,Uber Wallet,0
CNR6152561,CID2023929,2024-07-22 23:55:44,Completed,Auto,Greater Noida,Vishwavidyalaya,14.1,33.2,,,,,,,476.0,47.54,4.9,4.2,Credit Card,0
CNR7577060,CID6313680,2024-08-28 16:37:01,Cancelled by Driver,Bike,Narsinghpur,Jama Masjid,11.3,,,,1,Personal & Car related issues,,,,,,,,0
CNR6442727,CID4309733,2024-04-20 22:59:48,Completed,Go Mini,Kadarpur,Rajouri Garden,14.4,24.8,,,,,,,617.0,35.71,4.6,4.6,Credit Card,0
CNR8875043,CID7891983,2024-07-11 18:35:05,Incomplete,eBike,Jama Masjid,Azadpur,8.8,28.6,,,,,1,Other Issue,173.0,16.76,,,Credit Card,0
CNR4993154,CID1513736,2024-05-29 15:58:53,Cancelled by Driver,Premier Sedan,Noida Sector 62,Huda City Centre,3.4,,,,1,Personal & Car related issues,,,,,,,,0
CNR3085202,CID7058866,2024-12-18 19:59:42,Cancelled by Customer,Bike,Tilak Nagar,Basai Dhankot,11.5,,1,Driver asked to cancel,,,,,,,,,,0
CNR4430696,CID7737438,2024-07-30 19:19:47,Cancelled by Customer,Auto,Green Park,Rohini East,13.0,,1,Wrong Address,,,,,,,,,,0
CNR7469078,CID3048485,2024-06-30 08:02:15,Completed,Premier Sedan,Sohna Road,MG Road,4.6,20.9,,,,,,,273.0,34.23,3.9,4.9,UPI,0
CNR5995576,CID7314305,2024-08-03 10:30:02,Completed,eBike,Indirapuram,Pulbangash,11.8,34.5,,,,,,,719.0,4.83,4.0,4.4,UPI,0
CNR2797644,CID3286312,2024-07-25 19:47:01,Completed,Auto,Noida Extension,IGNOU Road,13.1,17.1,,,,,,,322.0,35.01,3.8,4.6,Debit Card,0
CNR1873955,CID1428605,2024-08-15 10:30:12,Incomplete,Auto,IFFCO Chowk,Pulbangash,10.0,17.7,,,,,1,Vehicle Breakdown,3492.0,19.1,,,Uber Wallet,0
CNR7977135,CID6962802,2024-10-11 19:41:46,Completed,Go Sedan,MG Road,Preet Vihar,2.7,15.2,,,,,,,202.0,16.32,4.4,5.0,UPI,0
CNR4085689,CID9146473,2024-04-04 17:57:20,Cancelled by Driver,eBike,Pitampura,Narsinghpur,7.5,,,,1,Personal & Car related issues,,,,,,,,0
CNR5030296,CID8951612,2024-11-18 16:28:24,Completed,Go Mini,Rithala,Sohna Road,11.6,15.0,,,,,,,897.0,41.47,4.4,4.6,Debit Card,0
CNR4380548,CID5940742,2024-07-30 19:24:52,Completed,Go Sedan,Golf Course Road,Indirapuram,12.2,30.6,,,,,,,714.0,22.9,3.2,4.9,UPI,0
CNR7230802,CID2652992,2024-08-04 20:25:47,Incomplete,Go Mini,Jasola,Pitampura,8.0,16.0,,,,,1,Vehicle Breakdown,83.0,19.7,,,Credit Card,0
CNR5775301,CID4248161,2024-01-16 20:08:15,Incomplete,Go Sedan,Nawada,Rohini West,5.0,19.6,,,,,1,Vehicle Breakdown,872.0,12.97,,,UPI,0
CNR2797242,CID5542416,2024-04-11 20:04:40,Completed,Go Mini,Cyber Hub,Jhilmil,14.8,36.0,,,,,,,920.0,25.86,4.4,3.2,Credit Card,0
CNR9053191,CID6349083,2024-03-23 16:17:42,Completed,Bike,South Extension,New Delhi Railway Station,13.4,20.7,,,,,,,1436.0,36.73,4.8,3.3,Cash,0
CNR8565038,CID5289653,2024-12-24 08:18:33,Completed,Bike,Satguru Ram Singh Marg,IGI Airport,2.1,28.4,,,,,,,176.0,36.36,4.0,4.6,Credit Card,0
CNR5380170,CID3430478,2024-11-27 23:06:46,Cancelled by Driver,Auto,Dwarka Mor,Indirapuram,11.5,,,,1,Personal & Car related issues,,,,,,,,0
CNR2670651,CID2911812,2024-11-30 20:59:11,Completed,Go Sedan,Nehru Place,Rajiv Nagar,7.2,42.4,,,,,,,558.0,4.59,4.3,4.6,UPI,0
CNR5158488,CID4010967,2024-04-07 07:02:53,Cancelled by Customer,Go Mini,Chandni Chowk,Panipat,8.3,,1,Change of plans,,,,,,,,,,0
CNR7365252,CID9053395,2024-02-28 20:40:25,Cancelled by Driver,Go Mini,Narsinghpur,Ghitorni,7.2,,,,1,Customer related issue,,,,,,,,0
CNR3934814,CID4675431,2024-09-26 20:32:30,Completed,Go Sedan,Sushant Lok,Shastri Nagar,14.8,29.0,,,,,,,354.0,15.44,4.2,4.5,UPI,0
CNR8169941,CID9641282,2024-07-17 07:21:25,Completed,Go Sedan,Civil Lines Gurgaon,Sarojini Nagar,3.6,35.3,,,,,,,90.0,14.73,5.0,5.0,Cash,0
CNR8723925,CID7487731,2024-02-07 21:07:23,Completed,Premier Sedan,INA Market,New Delhi Railway Station,3.3,36.8,,,,,,,183.0,21.21,4.2,4.2,Cash,0
CNR4792447,CID3545349,2024-03-23 16:28:04,Completed,Premier Sedan,Anand Vihar,Kadarpur,13.1,30.5,,,,,,,432.0,44.16,4.2,4.3,Debit Card,0
CNR7070706,CID6119236,2024-09-01 09:18:36,Cancelled by Driver,Auto,Lajpat Nagar,Jasola,5.7,,,,1,Personal & Car related issues,,,,,,,,0
CNR9878642,CID4409305,2024-12-21 10:46:56,Completed,Bike,Golf Course Road,Laxmi Nagar,9.7,44.2,,,,,,,1035.0,17.48,4.4,5.0,UPI,0
CNR9573691,CID2328011,2024-05-13 09:43:44,Completed,Go Mini,Vatika Chowk,Kalkaji,6.8,33.5,,,,,,,489.0,7.91,3.6,4.3,Debit Card,0
CNR2192371,CID6855921,2024-08-07 20:14:43,No Driver Found,Uber XL,Chandni Chowk,Qutub Minar,,,,,,,,,,,,,,0
CNR8570751,CID7962281,2024-07-06 11:16:58,Completed,Go Mini,Bhikaji Cama Place,Sarai Kale Khan,6.5,41.9,,,,,,,688.0,21.58,3.5,4.9,UPI,0
CNR5614225,CID7329304,2024-06-09 22:19:20,Completed,Uber XL,Jor Bagh,Gurgaon Sector 29,6.4,40.8,,,,,,,1027.0,35.71,4.6,4.9,UPI,0
CNR7298246,CID4888442,2024-07-20 12:06:53,Completed,Premier Sedan,Sadar Bazar Gurgaon,Sarojini Nagar,6.3,25.0,,,,,,,337.0,17.13,4.3,4.1,UPI,0
CNR9449517,CID7309352,2024-01-08 09:03:16,Completed,Bike,Munirka,Okhla,13.4,45.0,,,,,,,457.0,20.04,4.6,4.8,Cash,0
CNR6120196,CID8120069,2024-05-14 19:14:43,Completed,Go Mini,Badarpur,Hauz Khas,11.7,32.8,,,,,,,146.0,44.84,4.5,3.9,Credit Card,0
CNR2129177,CID4956773,2024-01-06 13:23:33,Completed,Premier Sedan,Kashmere Gate ISBT,Pragati Maidan,5.0,27.0,,,,,,,345.0,15.61,4.6,4.5,Uber Wallet,0
CNR2638408,CID2451970,2024-05-19 16:46:57,Completed,Bike,Sarai Kale Khan,Sohna Road,9.5,21.8,,,,,,,1657.0,12.06,4.1,4.2,UPI,0
CNR3886324,CID7478776,2024-07-03 18:58:12,Cancelled by Driver,Go Sedan,Jor Bagh,Udyog Bhawan,10.2,,,,1,More than permitted people in there,,,,,,,,0
CNR3747018,CID9524783,2024-03-14 15:56:14,Completed,Auto,Chhatarpur,Karkarduma,10.0,26.4,,,,,,,87.0,5.88,4.4,4.3,UPI,0
CNR1013612,CID7089417,2024-12-01 07:39:13,Completed,Auto,Okhla,Jhilmil,7.0,24.4,,,,,,,234.0,44.48,4.9,3.8,Credit Card,0
CNR7001837,CID6966201,2024-04-24 15:36:05,Cancelled by Driver,Go Mini,Chanakyapuri,Laxmi Nagar,8.1,,,,1,Customer related issue,,,,,,,,0
CNR2674006,CID7288808,2024-07-20 09:30:20,Cancelled by Driver,Auto,INA Market,IIT Delhi,9.8,,,,1,Customer related issue,,,,,,,,0
CNR5388995,CID4188569,2024-12-28 16:34:22,Completed,Premier Sedan,Moti Nagar,ITO,5.0,37.2,,,,,,,96.0,11.53,4.3,4.2,Credit Card,0
CNR8147047,CID7499608,2024-02-05 08:38:30,Incomplete,Go Sedan,Sikanderpur,Udyog Vihar,3.2,15.2,,,,,1,Vehicle Breakdown,359.0,4.13,,,UPI,0
CNR5506032,CID1405921,2024-11-29 18:09:40,Incomplete,Auto,Hauz Rani,IMT Manesar,6.2,26.2,,,,,1,Other Issue,244.0,5.56,,,UPI,0
CNR4778794,CID1067789,2024-09-21 13:40:26,Completed,Go Mini,Rohini,Shahdara,12.5,38.3,,,,,,,618.0,11.08,4.3,4.9,UPI,0
CNR1448456,CID4902990,2024-04-03 05:10:58,Cancelled by Driver,Bike,Peeragarhi,AIIMS,6.3,,,,1,The customer was coughing/sick,,,,,,,,0
CNR9802299,CID3201110,2024-03-11 18:05:05,Cancelled by Driver,Premier Sedan,Shivaji Park,Gurgaon Sector 56,5.5,,,,1,Customer related issue,,,,,,,,0
CNR7549275,CID9880563,2024-07-30 10:09:45,Completed,Premier Sedan,Gurgaon Railway Station,Mundka,12.0,16.8,,,,,,,109.0,10.62,4.3,4.3,Cash,0
CNR4270226,CID9935885,2024-05-11 19:45:21,Completed,Go Sedan,Rajiv Nagar,Civil Lines Gurgaon,14.5,16.8,,,,,,,144.0,48.73,5.0,4.2,UPI,0
CNR6592106,CID3330393,2024-07-26 13:44:51,Completed,Auto,Nirman Vihar,Greater Kailash,15.0,15.4,,,,,,,74.0,46.05,4.4,4.8,UPI,0
CNR5650740,CID1540438,2024-05-08 07:50:28,Completed,Auto,Rohini East,Kaushambi,13.1,33.4,,,,,,,146.0,25.59,4.3,4.6,Cash,0
CNR8991813,CID4496761,2024-08-29 06:00:36,Cancelled by Driver,Go Mini,Preet Vihar,Ardee City,9.8,,,,1,Customer related issue,,,,,,,,0
CNR9219280,CID3092507,2024-06-11 09:06:54,Completed,Go Sedan,Kherki Daula Toll,Vishwavidyalaya,3.7,37.8,,,,,,,468.0,6.16,4.2,4.2,UPI,0
CNR8295402,CID5111821,2024-11-09 22:58:19,Completed,Go Mini,Jor Bagh,Mansarovar Park,9.3,36.9,,,,,,,658.0,18.63,4.6,3.8,UPI,0
CNR3345472,CID5291872,2024-09-10 08:47:36,Cancelled by Customer,Bike,Connaught Place,Khan Market,16.5,,1,Wrong Address,,,,,,,,,,0
CNR2732938,CID7476048,2024-07-31 10:09:59,Completed,Go Mini,IFFCO Chowk,Delhi Gate,13.2,32.5,,,,,,,465.0,23.95,4.4,4.5,Uber Wallet,0
CNR2634938,CID3916152,2024-01-02 12:09:33,Completed,Go Sedan,Vasant Kunj,IIT Delhi,7.6,28.3,,,,,,,439.0,26.6,3.9,3.8,Uber Wallet,0
CNR6183298,CID3299099,2024-03-29 20:32:34,No Driver Found,Auto,Lal Quila,Laxmi Nagar,,,,,,,,,,,,,,0
CNR8539101,CID5892782,2024-10-21 07:17:59,No Driver Found,Bike,MG Road,Rajiv Chowk,,,,,,,,,,,,,,0
CNR1170899,CID5166167,2024-05-18 19:05:01,Completed,Auto,Karol Bagh,Pataudi Chowk,5.5,35.3,,,,,,,1165.0,47.43,3.8,4.2,UPI,0
CNR7744498,CID1965373,2024-11-18 12:18:30,Completed,Premier Sedan,Noida Sector 62,Sadar Bazar Gurgaon,8.4,31.3,,,,,,,62.0,31.97,4.4,3.6,UPI,0
CNR6231756,CID2548838,2024-01-21 08:20:14,Completed,Go Mini,Rajiv Chowk,Paschim Vihar,7.5,41.7,,,,,,,637.0,15.98,3.9,4.1,Uber Wallet,0
CNR8799471,CID3370196,2024-04-11 16:42:19,Completed,Go Mini,Ashram,Ghitorni Village,10.7,30.0,,,,,,,170.0,39.78,4.0,4.9,Credit Card,0
CNR4757352,CID7802219,2024-03-03 09:03:33,No Driver Found,Premier Sedan,Shivaji Park,Palam Vihar,,,,,,,,,,,,,,0
CNR3952636,CID2917042,2024-07-09 19:32:02,Completed,Go Sedan,Subhash Chowk,Pulbangash,6.5,31.7,,,,,,,775.0,26.51,3.9,4.7,Cash,0
CNR2276196,CID9786625,2024-01-01 07:31:09,Cancelled by Customer,Go Sedan,Lal Quila,Laxmi Nagar,9.9,,1,Driver is not moving towards pickup location,,,,,,,,,,0
CNR1110800,CID5120547,2024-05-21 12:57:06,No Driver Found,Go Sedan,Pragati Maidan,Subhash Nagar,,,,,,,,,,,,,,0
CNR3983963,CID8358660,2024-09-17 14:33:18,No Driver Found,Go Sedan,Narsinghpur,Vinobapuri,,,,,,,,,,,,,,0
CNR6393387,CID9470218,2024-01-29 16:23:30,Completed,Auto,Punjabi Bagh,Huda City Centre,6.2,32.5,,,,,,,264.0,41.42,4.3,4.3,Debit Card,0
CNR9933626,CID3103484,2024-03-10 18:27:34,Completed,Auto,Pragati Maidan,Rajiv Nagar,7.4,28.5,,,,,,,886.0,10.83,4.7,4.4,UPI,0
CNR1664058,CID3414352,2024-08-28 10:14:07,Cancelled by Driver,Premier Sedan,Kashmere Gate,Saket,4.6,,,,1,Customer related issue,,,,,,,,0
CNR7545329,CID3002025,2024-05-11 19:45:07,Completed,Bike,Chirag Delhi,Ashok Vihar,12.8,29.1,,,,,,,709.0,24.04,4.9,3.6,UPI,0
CNR9374181,CID5066570,2024-06-30 17:20:38,Completed,Premier Sedan,Sikanderpur,Golf Course Road,14.9,21.4,,,,,,,876.0,20.53,4.4,4.5,UPI,0
CNR4497621,CID1264502,2024-04-28 14:53:17,Completed,Bike,Rohini East,Chanakyapuri,12.8,31.6,,,,,,,209.0,41.08,3.8,4.3,Uber Wallet,0
CNR4386209,CID2344838,2024-02-20 09:59:51,Completed,Premier Sedan,Kanhaiya Nagar,Rohini,12.1,23.2,,,,,,,966.0,33.53,3.9,4.6,UPI,0
CNR2614802,CID5321834,2024-05-31 19:52:14,Completed,Go Sedan,Ambience Mall,Dwarka Sector 21,5.8,23.5,,,,,,,165.0,32.12,4.6,4.6,UPI,0
CNR3726265,CID6884698,2024-01-24 12:38:37,Completed,Go Mini,Pulbangash,Tilak Nagar,5.4,31.2,,,,,,,265.0,16.02,4.9,4.7,UPI,0
CNR9254102,CID2299011,2024-04-25 09:39:32,Completed,Go Mini,Pitampura,Bhikaji Cama Place,2.8,21.2,,,,,,,146.0,21.96,4.3,4.0,Cash,0
CNR9834815,CID7361204,2024-11-04 11:25:51,Completed,Bike,Janakpuri,Udyog Bhawan,6.5,19.3,,,,,,,180.0,33.34,3.1,3.8,UPI,0
CNR8722000,CID6746348,2024-09-06 08:05:04,Cancelled by Customer,Go Sedan,Noida Sector 62,Saket A Block,13.4,,1,Change of plans,,,,,,,,,,0
CNR4780654,CID5025019,2024-08-02 23:29:16,Completed,Auto,Shivaji Park,Rithala,3.2,35.8,,,,,,,553.0,34.61,3.9,4.6,UPI,0
CNR3332555,CID1001964,2024-08-22 09:21:18,Cancelled by Driver,Go Sedan,Ghaziabad,Noida Sector 18,7.2,,,,1,More than permitted people in there,,,,,,,,0
CNR6861163,CID4734753,2024-04-22 09:14:50,No Driver Found,Go Mini,Tis Hazari,Noida Extension,,,,,,,,,,,,,,0
CNR6045248,CID2284823,2024-09-04 19:09:45,No Driver Found,Premier Sedan,Pitampura,New Colony,,,,,,,,,,,,,,0
CNR5209321,CID8588499,2024-08-12 21:54:16,Cancelled by Customer,Bike,Vidhan Sabha,Vasant Kunj,19.0,,1,Wrong Address,,,,,,,,,,0
CNR5353102,CID2759425,2024-08-21 20:51:18,Completed,Go Mini,Karol Bagh,Faridabad Sector 15,6.7,31.9,,,,,,,370.0,46.46,3.4,4.6,UPI,0
CNR5558112,CID9120842,2024-01-28 12:24:42,Cancelled by Driver,Go Mini,Shahdara,Bhikaji Cama Place,8.6,,,,1,The customer was coughing/sick,,,,,,,,0
CNR9040065,CID3847933,2024-07-04 20:01:08,Completed,eBike,Ghaziabad,Laxmi Nagar,7.9,17.0,,,,,,,1114.0,15.67,4.2,4.3,Uber Wallet,0
CNR4598109,CID6814254,2024-09-10 16:17:37,Cancelled by Driver,Uber XL,Aya Nagar,Old Gurgaon,7.8,,,,1,Customer related issue,,,,,,,,0
CNR9274695,CID6580341,2024-01-21 18:29:03,Completed,eBike,Jahangirpuri,Laxmi Nagar,3.6,29.6,,,,,,,143.0,27.01,3.7,4.7,Debit Card,0
CNR8200703,CID6419780,2024-01-26 18:00:07,Completed,Go Mini,Kirti Nagar,Gurgaon Railway Station,2.3,20.8,,,,,,,141.0,27.44,4.6,4.2,UPI,0
CNR9175034,CID5268005,2024-02-26 01:30:36,No Driver Found,Go Mini,Manesar,Mayur Vihar,,,,,,,,,,,,,,0
CNR9842510,CID5250782,2024-07-18 11:14:46,Completed,Auto,Aya Nagar,Vishwavidyalaya,7.1,36.4,,,,,,,442.0,25.96,4.2,4.8,UPI,0
CNR9675953,CID1712623,2024-02-05 16:48:41,Cancelled by Driver,Go Mini,Kanhaiya Nagar,Lajpat Nagar,11.7,,,,1,Personal & Car related issues,,,,,,,,0
CNR8033389,CID9438459,2024-04-21 15:17:48,Completed,Go Sedan,Greater Noida,Ashram,4.3,23.0,,,,,,,220.0,6.14,4.2,4.3,UPI,0
CNR4925954,CID1272497,2024-10-19 20:39:08,Cancelled by Driver,Go Sedan,ITO,Indraprastha,3.4,,,,1,Personal & Car related issues,,,,,,,,0
CNR4065111,CID9042925,2024-02-08 20:24:30,No Driver Found,Bike,Rajiv Chowk,IGNOU Road,,,,,,,,,,,,,,0
CNR7580873,CID7177248,2024-12-28 12:10:24,Completed,Go Sedan,Ashok Park Main,Chandni Chowk,14.7,38.1,,,,,,,1033.0,9.02,4.0,4.2,UPI,0
CNR2272883,CID1110514,2024-11-07 16:29:49,No Driver Found,Premier Sedan,Indirapuram,Mansarovar Park,,,,,,,,,,,,,,0
CNR5344074,CID8337395,2024-02-19 10:04:32,Completed,Uber XL,Mayur Vihar,Saket,7.6,36.1,,,,,,,77.0,15.55,3.7,4.4,Debit Card,0
CNR5781409,CID7664012,2024-04-30 07:33:09,Incomplete,Bike,Rajiv Nagar,Yamuna Bank,6.9,23.4,,,,,1,Customer Demand,326.0,14.33,,,Credit Card,0
CNR1475090,CID4780728,2024-02-13 18:22:55,Completed,Go Sedan,Civil Lines Gurgaon,Samaypur Badli,9.6,41.9,,,,,,,279.0,19.54,4.4,4.2,Uber Wallet,0
CNR6182942,CID6723295,2024-08-03 22:16:26,Cancelled by Driver,Go Sedan,Subhash Nagar,Saket A Block,3.8,,,,1,Personal & Car related issues,,,,,,,,0
CNR6285507,CID4751173,2024-03-03 19:53:30,Completed,Premier Sedan,Saket A Block,Ghitorni,5.5,41.2,,,,,,,1149.0,41.15,4.6,3.8,UPI,0
CNR4295271,CID6026457,2024-07-20 09:28:31,Completed,Auto,Rajiv Chowk,Madipur,12.3,24.7,,,,,,,712.0,27.11,4.2,4.9,UPI,0
CNR5053053,CID3919487,2024-10-07 14:24:36,Cancelled by Driver,Go Mini,INA Market,Sarai Kale Khan,7.1,,,,1,The customer was coughing/sick,,,,,,,,0
CNR1275638,CID2762325,2024-11-21 08:25:36,Completed,Go Mini,Jor Bagh,Dwarka Sector 21,14.0,21.1,,,,,,,767.0,29.21,4.1,4.5,Uber Wallet,0
CNR2593976,CID9865308,2024-08-20 20:40:50,Completed,Auto,INA Market,Ghaziabad,13.2,22.3,,,,,,,84.0,16.46,3.6,4.2,UPI,0
CNR4838146,CID9233484,2024-01-13 18:12:26,Completed,Go Sedan,Meerut,Welcome,14.3,37.4,,,,,,,537.0,27.56,4.3,4.6,Debit Card,0
CNR4816326,CID4370379,2024-12-25 18:42:53,Completed,Go Sedan,Ghitorni,Connaught Place,10.9,17.9,,,,,,,1049.0,28.2,3.9,4.8,Cash,0
CNR1050306,CID3554534,2024-04-01 02:07:39,Completed,Uber XL,Jhilmil,Gurgaon Sector 29,14.2,33.7,,,,,,,772.0,27.51,3.6,4.6,UPI,0
CNR2356608,CID9254584,2024-07-12 17:19:07,Cancelled by Customer,Go Sedan,Bhikaji Cama Place,Indirapuram,19.3,,1,Wrong Address,,,,,,,,,,0
CNR3897242,CID8771558,2024-07-06 07:51:37,Completed,eBike,Huda City Centre,Vatika Chowk,4.1,32.4,,,,,,,832.0,31.06,3.3,3.7,Uber Wallet,0
CNR1910998,CID1799353,2024-03-26 18:59:21,Completed,Auto,Punjabi Bagh,Patel Chowk,11.6,41.5,,,,,,,366.0,11.54,4.2,4.9,UPI,0
CNR6984065,CID2507675,2024-11-21 22:51:18,Cancelled by Driver,Go Sedan,Uttam Nagar,Ashok Park Main,4.1,,,,1,The customer was coughing/sick,,,,,,,,0
CNR7973874,CID4466130,2024-08-11 20:24:15,Completed,Bike,IMT Manesar,Sohna Road,11.9,21.8,,,,,,,1229.0,49.76,4.3,4.2,Uber Wallet,0
CNR4341163,CID3625459,2024-11-20 09:34:39,Completed,Go Mini,Badarpur,Hero Honda Chowk,5.9,27.5,,,,,,,391.0,11.8,4.9,4.7,UPI,0
CNR8219748,CID3541365,2024-01-04 18:48:08,Cancelled by Driver,Go Sedan,Rohini West,ITO,9.6,,,,1,The customer was coughing/sick,,,,,,,,0
CNR2040904,CID3352233,2024-08-29 11:52:30,Completed,Auto,Manesar,Raj Nagar Extension,2.8,20.9,,,,,,,1067.0,27.31,4.4,4.9,UPI,0
CNR3944871,CID7240734,2024-11-15 16:04:29,Completed,Bike,Chanakyapuri,Khan Market,13.3,16.1,,,,,,,2637.0,23.08,4.2,3.9,UPI,0
CNR1613205,CID2216166,2024-12-02 20:59:36,Incomplete,Go Mini,Indraprastha,Bahadurgarh,5.1,23.9,,,,,1,Other Issue,181.0,4.24,,,Uber Wallet,0
CNR6781369,CID5281547,2024-01-15 10:06:56,Cancelled by Driver,Go Sedan,Sushant Lok,ITO,3.9,,,,1,More than permitted people in there,,,,,,,,0
CNR4821329,CID9799051,2024-03-29 12:36:14,Completed,Bike,Rajouri Garden,Rohini West,2.5,34.1,,,,,,,355.0,29.83,4.6,3.6,UPI,0
CNR5397589,CID9310036,2024-04-09 18:41:03,Completed,Go Sedan,Lok Kalyan Marg,Gurgaon Sector 29,11.3,17.6,,,,,,,368.0,34.58,3.4,4.6,Cash,0
CNR6080791,CID2357690,2024-05-01 15:33:46,No Driver Found,Go Sedan,Karkarduma,Paschim Vihar,,,,,,,,,,,,,,0
CNR4892947,CID9454792,2024-01-12 13:32:43,Completed,Go Mini,Chanakyapuri,Saket,12.2,43.6,,,,,,,81.0,18.01,4.0,4.5,Credit Card,0
CNR4486523,CID4947141,2024-10-11 19:08:56,Completed,Bike,Paschim Vihar,Vinobapuri,14.1,43.8,,,,,,,68.0,38.99,4.6,4.9,UPI,0
CNR6791233,CID8503788,2024-10-20 22:24:55,Cancelled by Driver,Bike,Moti Nagar,Ambience Mall,8.3,,,,1,Personal & Car related issues,,,,,,,,0
CNR7137090,CID9452817,2024-06-06 17:59:46,Cancelled by Driver,Auto,Punjabi Bagh,Barakhamba Road,3.8,,,,1,The customer was coughing/sick,,,,,,,,0
CNR1741599,CID4754027,2024-05-18 22:36:43,Completed,Auto,Saidulajab,Raj Nagar Extension,12.1,16.1,,,,,,,556.0,34.7,3.9,4.8,Cash,0
CNR1195121,CID9617502,2024-03-01 08:49:23,Completed,Premier Sedan,New Colony,Greater Noida,13.6,32.4,,,,,,,876.0,18.53,4.1,4.7,Uber Wallet,0
CNR9809132,CID5910024,2024-07-05 08:18:05,Completed,Bike,Yamuna Bank,Bhikaji Cama Place,9.2,30.8,,,,,,,402.0,47.89,4.3,3.3,UPI,0
CNR1559506,CID7685476,2024-04-08 15:38:58,No Driver Found,Go Sedan,Vasant Kunj,Mayur Vihar,,,,,,,,,,,,,,0
CNR7406973,CID3481434,2024-08-01 20:19:41,Incomplete,Uber XL,Shastri Park,Munirka,6.1,17.8,,,,,1,Other Issue,68.0,1.58,,,Debit Card,0
CNR3825291,CID5080416,2024-07-26 12:20:35,Completed,Go Sedan,Nirman Vihar,Jama Masjid,5.6,33.5,,,,,,,1172.0,5.92,4.7,4.2,UPI,0
CNR7583821,CID5619925,2024-08-13 13:47:03,No Driver Found,Bike,Connaught Place,Botanical Garden,,,,,,,,,,,,,,0
CNR3073023,CID9827971,2024-09-21 22:39:52,Cancelled by Customer,Auto,Punjabi Bagh,Ghaziabad,10.4,,1,Driver asked to cancel,,,,,,,,,,0
CNR5923125,CID6717769,2024-10-16 21:12:11,Completed,Auto,Pataudi Chowk,Delhi Gate,8.6,35.5,,,,,,,250.0,8.45,4.5,4.8,Cash,0
CNR2805914,CID3500534,2024-07-24 16:21:57,Completed,eBike,Gurgaon Sector 29,INA Market,7.6,31.6,,,,,,,109.0,42.99,3.1,4.4,Credit Card,0
CNR1776035,CID1036439,2024-10-18 16:05:51,Completed,Go Sedan,Akshardham,Preet Vihar,3.0,24.5,,,,,,,339.0,7.84,4.3,4.1,Cash,0
CNR9059468,CID7920475,2024-06-15 12:14:16,Cancelled by Driver,Go Mini,Ghaziabad,Netaji Subhash Place,5.6,,,,1,More than permitted people in there,,,,,,,,0
CNR2184114,CID4710802,2024-12-23 21:48:58,Completed,Go Mini,Khan Market,Chandni Chowk,8.8,16.4,,,,,,,1581.0,11.88,3.9,4.6,Debit Card,0
CNR7735294,CID5147394,2024-12-16 03:38:45,Completed,Bike,Ramesh Nagar,Kadarpur,3.1,18.1,,,,,,,228.0,2.65,3.9,4.4,UPI,0
CNR4584016,CID5356325,2024-12-08 19:06:51,Completed,Premier Sedan,Ashok Park Main,RK Puram,12.3,38.5,,,,,,,699.0,2.18,4.9,4.6,Credit Card,0
CNR1672198,CID1979819,2024-02-19 18:46:00,Completed,Bike,Palam Vihar,Sultanpur,12.1,39.6,,,,,,,232.0,24.96,4.4,4.6,UPI,0
CNR5862752,CID5415093,2024-03-21 08:15:47,Completed,Bike,Raj Nagar Extension,Ardee City,12.0,38.3,,,,,,,252.0,10.54,4.3,4.8,Cash,0
CNR8890964,CID8467781,2024-07-02 20:01:30,Completed,Auto,Mayur Vihar,Shastri Nagar,12.2,23.7,,,,,,,895.0,21.4,4.7,4.2,UPI,0
CNR8966032,CID2267202,2024-06-13 20:25:46,Completed,Uber XL,INA Market,Rajiv Chowk,7.2,27.1,,,,,,,387.0,21.62,4.9,4.5,UPI,0
CNR1473591,CID3138181,2024-09-23 06:10:31,Completed,Premier Sedan,DLF Phase 3,Ghitorni,6.4,39.4,,,,,,,205.0,27.7,4.1,4.7,Cash,0
CNR2043603,CID8952599,2024-01-23 15:44:21,Cancelled by Customer,Auto,Punjabi Bagh,Green Park,12.9,,1,Driver asked to cancel,,,,,,,,,,0
